numero_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
1863,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE 42A, TRAMO MANUEL ESTRADA Y JESÚS GUARDADO, COLONIA UNIDAD PROLETARIA, CHIHUAHUA.  INCLUYE: TOMAS DOMICILIARIAS, DESCARGAS DOMICILIARIAS Y GUARNICIÓN.",119006.62,117697.54
1864,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE ELISA GRIENSEN, ENTRE LOURDES GARZA Y PTOLOMEO, COLONIA LÁZARO CÁRDENAS, CHIHUAHUA.  INCLUYE: TOMAS DOMICILIARIAS, DESCARGAS DOMICILIARIAS Y GUARNICIÓN.",294877.24,291633.59
1865,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE ROSAURA ZAPATA, ENTRE LOURDES GARZA Y AVE. NUEVA VIZCAYA, COLONIA LÁZARO CÁRDENAS, CHIHUAHUA.  INCLUYE: TOMAS DOMICILIARIAS, DESCARGAS DOMICILIARIAS Y GUARNICIÓN.",345171.7,341374.81
1866,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE PROLETARIOS ENTRE PERIODISTA I. RODRÍGUEZ Y CD. PARRAL, COLONIA REVOLUCIÓN, CHIHUAHUA.  INCLUYE: TOMAS DOMICILIARIAS, DESCARGAS DOMICILIARIAS Y GUARNICIÓN.",119209.29,117897.99
1867,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE PROLETARIOS ENTRE CD. PARRAL Y CENTAURO DEL NORTE, COLONIA REVOLUCIÓN, CHIHUAHUA.  INCLUYE: TOMAS DOMICILIARIAS, DESCARGAS DOMICILIARIAS Y GUARNICIÓN.",348303.59,344472.25
1868,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,19,CHIHUAHUA,"REHABILITACIÓN DE PAVIMENTO ASFÁLTICO EN LAS AVENIDAS: 20 DE NOVIEMBRE ENTRE AV. CARLOS PACHECO Y CALLE 43A; AV. ANTONIO DE DEZA Y ULLOA ENTRE CALLE RAMÍREZ CALDERÓN Y AV. INDEPENDENCIA; AV. SICOMORO ENTRE AV. DE LAS INDUSTRIAS Y AMÉRICA LATINA; LATERAL AV. COLON N-S ENTRE PASEOS DE BACHINIVA Y AV. HOMERO, EN LA CIUDAD DE CHIHUAHUA.",2000000,1978000
1869,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE RVDA. MARÍA DÁVILA ESPINO, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",904764.84,894812.42
1870,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE ADOLFO SCHULTZ AMAYA, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",941964.5,931602.89
1871,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE BLVD. FRANCISCO R. ALMADA, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",1439358.4,1423525.45
1872,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SANTOS DEGOLLADO INCLUYE BANQUETAS Y GUARNICIÓN, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",1075850.4,1064016.05
1873,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE GENERAL TRIAS, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",1262547.2,1248659.18
1874,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE MANUEL MORALES CARBAJAL, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",804084.24,795239.32
1875,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,20,CHÍNIPAS,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE ING FÉLIX ALMADA RAMOS, EN EL MUNICIPIO DE CHÍNIPAS, CHIHUAHUA",571430.42,565144.69
1876,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,21,DELICIAS,"CONSTRUCCIÓN DE VELATORIO EN COL. ABRAHAM GONZALEZ ""LA QUEMADA""",1342954.04,1328181.55
1877,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,21,DELICIAS,PAVIMENTACIÓN CON CARPETA ASFÁLTICA EN ACCESO A CAMPOS DE SOFTBOL FERNANDO BAEZA ,2895474.85,2863624.62
1878,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,21,DELICIAS,"PAVIMENTACIÓN CON CARPETA ASFÁLTICA EN AV. LATERAL DREN EL SEGUNDO ENTRE CALLE 5A. Y AV. NUESTRA GENTE,SECTOR SUR",2761571.11,2731193.83
1879,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,22,DR. BELISARIO DOMÍNGUEZ,CONSTRUCCIÓN TECHUMBRE EN CANCHA DEPORTIVA DEL CREI MÁRTIRES DE CHIHUAHUA (08DPR0239Z),631260.2,624316.34
1880,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,22,DR. BELISARIO DOMÍNGUEZ,CONSTRUCCIÓN TECHUMBRE EN CANCHA DEPORTIVA DEL TELEBACHILLERATO 8697 JUAN RULFO (08ETH0087P),631260.2,624316.34
1881,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,22,DR. BELISARIO DOMÍNGUEZ,"CONSTRUCCION CENTRO COMUNITARIO EN LA LOCALIDAD DE BACHAMUCHI, DR. BELISARIO DOMINGUEZ, CHIHUAHUA",1311512.94,1297086.3
1882,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,22,DR. BELISARIO DOMÍNGUEZ,"CONSTRUCCION CENTRO COMUNITARIO EN LA LOCALIDAD DE RANCHO COLORADO, DR. BELISARIO DOMINGUEZ, CHIHUAHUA",1425966.66,1410281.02
1883,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,23,GALEANA,REHABILITACION DE PARQUE RECREATIVO Y CULTURAL GERONIMO,3000000,2967000
1884,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,24,SANTA ISABEL,"PAVIMENTACIÓN CALLE VICENTE GUERRERO, INCLUYE GUARNICIONES",1000000,989000
1885,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,26,GRAN MORELOS,"PAVIMENTACIÓN DE CALLE LUIS DONALDO COLOSIO Y CALLE MATÍAS PORTILLO, INCLUYE GUARNICIÓN",1000000,989000
1886,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,27,GUACHOCHI,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE PINO TAEDA DE LA COLONIA LOS PINOS, INCLUYE BANQUETAS Y GUARNICIONES",641210.2,634156.89
1887,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,27,GUACHOCHI,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE FRANCISCO M. PLANCARTE, INCLUYE GUARNICIONES Y BANQUETAS",1108464.67,1096271.56
1888,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,27,GUACHOCHI,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE LUIS ECHEVERRÍA DE LA COLONIA CENTRO, INCLUYE RED DE AGUA POTABLE, DRENAJE, BANQUETAS Y GUARNICIONES)",1250325.13,1236571.55
1889,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,28,GUADALUPE,"CONSTRUCCIÓN DE PLAZA ""BARRIO DEL HIELO"" EN COLONIA CENTRO DE GUADALUPE, MUNICIPIO DE GUADALUPE, CHIHUAHUA.",800000,791200
1890,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN BARRIO ""LA OTRA BANDA"", CHIHUAHUA.",1559040,1541890.56
1891,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN EL  BARRIO ""LAS MINITAS"",  TRAMO 1, CHIHUAHUA.",1171360.96,1158475.99
1892,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN BARRIO ""DOCTORA ROSY"", CHIHUAHUA.",2536539.52,2508637.58
1893,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN BARRIO ""EL CHASTE"", CHIHUAHUA, INCLUYE GUARNICIONES",1570176,1552904.07
1894,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN BARRIO ""EL GÜERO"", CHIHUAHUA.",1548646.4,1531611.29
1895,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,30,GUAZAPARES,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE SIN NOMBRE EN EL  BARRIO ""LAS MINITAS"", TRAMO 2, CHIHUAHUA.",614237.12,607480.51
1896,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,31,GUERRERO,"CONSTRUCCIÓN DE TECHUMBRE METÁLICA EN PREPARATORIA MARÍA COMADURÁN CHÁVEZ #4001, VICENTE GUERRERO, CHIHUAHUA",1000000,989000
1897,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,32,HIDALGO DEL PARRAL,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE LA CALLE JESÚS GARCÍA, ENTRE LA CALLE MACLOVIO HERRERA Y CENTENARIO.",7390761,7309462.63
1898,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,32,HIDALGO DEL PARRAL,"PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE EUGENIO CINTRON, ENTRE LA CALLE ZARAGOZA Y CALLE CUAUHTEMOC",1823965,1803901.38
1899,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,32,HIDALGO DEL PARRAL,PAVIMENTACION CON CONCRETO HIDRAULICO DE LA CALLE CUAUHTEMOC ENTRE EUGENIO CINTRON Y JUAN RANGEL DE BIEZMA,2785274,2754635.99
1900,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,33,HUEJOTITÁN,REHABILITACIÓN DE SALÓN DE USOS MÚLTIPLES,1000000,989000
1901,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,34,IGNACIO ZARAGOZA,REHABILITACIÓN ALUMBRADO PÚBLICO MUNICIPAL,2000000,1978000
1902,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,35,JANOS,REHABILITACIÓN DE CANCHA EN PARQUE PRAXEDIS G. GUERRERO,300000,296700
1903,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,35,JANOS,"REHABILITACIÓN PARQUE DEPORTIVO ""BENITO JUÁREZ""",400000,395600
1904,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,36,JIMÉNEZ,REHABILITACIÓN DE CANCHA DE FUTBOL DEL ESTADIO EN LA COLONIA PRI,3500000,3461500
1905,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE COTZALÁN TRAMO DE CALLE  TUNGSTENO HASTA TERMINO DE LA MISMA CALLE EN LA COLONIA LUIS OLAGUE,689722.58,682135.63
1906,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SIERRA MALINCHE TRAMO DE CALLE LOS MONTES URALES A C. MONTES HIMALAYA EN LA COLONIA LA CUESTA II,2947620.52,2915196.7
1907,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SIERRA SAMALAYUCA TRAMO DE CALLE LOS MONTES URALES A CALLE MONTES HIMALAYA EN LA COLONIA LA CUESTA II,3079677.61,3045801.15
1908,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE EMILIANO ZAPATA TRAMO DE CALLE 2 DE OCTUBRE HASTA TÉRMINO DE LA MISMA CALLE EN LA COLONIA MÉXICO 68,1544644.65,1527653.56
1909,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SIERRA SAN CARLOS TRAMO DE CALLE SIERRA DEL ÁGUILA A CALLE MONTES APENINOS EN LA COLONIA LA CUESTA II.,1412835.34,1397294.16
1910,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE DORADOS DE CHIHUAHUA TRAMO DE CALLE PRIV. ENRIQUE FLORES MAGÓN A CALLE RODOLFO FIERRO EN LA COLONIA PANCHO VILLA.,1192567.53,1179449.28
1911,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SIERRA DE TACANA TRAMO DE CALLE SIERRA DE MAZAPIL A CALLE MONTES HIMALAYA EN LA COLONIA LA CUESTA II.,1735495.1,1716404.65
1912,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE GUADALUPE HERNÁNDEZ LÓPEZ TRAMO DE CALLE PRIV. FRANCISCO VILLA A PRIV. FRANCISCO PORTILLO EN LA COLONIA LADRILLEROS Y CALEROS.,1645309.68,1627211.27
1913,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SIERRA MULEROS TRAMO MONTES HIMALAYA A CALLE CORDILLERA DEL CÁUCASO EN LA COLONIA LA CUESTA II.,1353692.39,1338801.78
1914,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"PAVIMENTACIÓN DE CALLE SÁBILA, EN LA COLONIA GRANJERO.",1243478.2,1229799.94
1915,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE ""HÉROES DE LA REVOLUCIÓN 2"" ENTRE CALLES LUIS G. MONZÓN Y MIGUEL ACOSTA EN LA COLONIA HÉROES DE LA REVOLUCIÓN",1500000,1483500
1916,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE PARAJES DE ORIENTE ENTRE CALLES PUERTO TARENTO  Y PUERTO ALICANTE EN LA COLONIA PARAJES DEL ORIENTE.,1600000,1582400
1917,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE PROFESORA SIMONA BARBA ENTRE CALLES EDELMIRA VDA. DE ESCUDERO Y JUANA BARRAGÁN EN LA COLONIA PROFESORA SIMONA BARBA.,650000,642850
1918,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE ""PRADERAS DEL SUR 2"" ENTRE CALLES CALEXICO Y AMARILLO EN LA COLONIA PRADERAS DEL SUR",750000,741750
1919,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE 12 DE JULIO ENTRE CALLES BARRANCO AZUL Y COLEGIO MILITAR FRENTE A LA GUARNICIÓN MILITAR EN LA COLONIA 12 DE JULIO.,450000,445050
1920,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE PORTAL DEL VALLE ENTRE CALLES RIVERA DEL LAGO Y RIVERA DE CHALCO EN LA COLONIA PORTAL DEL VALLE.,850000,840650
1921,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE SALVARCAR ENTRE CALLES AGUASCALIENTES Y NIÑOS HÉROES EN LA COLONIA SALVARCAR.,850000,840650
1922,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE LAS HACIENDAS ENTRE CALLES HACIENDA CENTRAL, HACIENDA ORIENTE Y HACIENDA LA CONCORDIA EN LA COLONIA LAS HACIENDAS.",950000,939550
1923,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE PARAJES DEL SUR ENTRE CALLES CAMPO GRANDE, MAR DEL SUR Y NEIVA EN LA COLONIA PARAJES DEL SUR.",1050000,1038450
1924,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN EN LA CALLE MIMBRE TRAMO DE CALLE 16 DE SEPTIEMBRE A CALLE SEGUNDA DE UGARTE EN LA COLONIA INSURGENTES.,2597400,2568828.6
1925,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN EN LA CALLE POTRILLOS TRAMO DE CALLE ARROYO DEL MIMBRE HASTA CALLE JATAS EN LA COLONIA AMP. FELIPE ÁNGELES. ,3030300,2996966.7
1926,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN EN LA CALLE BECERRO TRAMO DE CALLE CUACOS A LONGITUD INDICADA EN LA COLONIA AMP. FELIPE ÁNGELES. ,835400,826210.6
1927,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN EN LA CALLE ZAPOTLÁN TRAMO DE CALLE PETUNIAS A BOULEVARD NORZAGARAY EN LA COLONIA FRANJA SARA LUGO.,1977300,1955549.7
1928,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE SANDIA TRAMO DE CALLE SORGO A CALLE FRANCISCO VILLA EN LA COLONIA 15 DE ENERO,1236612.59,1223009.85
1929,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"PAVIMENTACIÓN DE CALLE ""O"" TRAMO DE CALLE MONTES HIMALAYA A CALLE CERRO DE LA PLATA EN LA COLONIA LOMAS DE SAN JOSÉ",3261178.42,3225305.46
1930,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE MAMEY TRAMO DE CALLE MAMEY A CALLE FRESA EN  LA COLONIA GRANJERO,1254335.98,1240538.28
1931,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,PAVIMENTACIÓN DE CALLE AVELINA GALLEGOS TRAMO DE CALLE ENRIQUE FLORES MAGÓN A CALLE RODOLFO FIERRO EN LA COLONIA PANCHO VILLA,1402829.41,1387398.29
1932,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE ""HÉROES DE LA REVOLUCIÓN 1"" ENTRE CALLES BAMBÚ Y ALEJANDRO GANDARILLA EN LA COLONIA HÉROES DE LA REVOLUCIÓN.",450000,445050
1933,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE PARAJES DEL VALLE ENTRE CALLES PUERTO HUELVA Y JÚMANOS EN LA COLONIA PARAJES DEL VALLE.,900000,890100
1934,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE TIERRA NUEVA ENTRE CALLES PUERTO LISBOA, DESCUBRIMIENTO, DESPERTAR Y AMANECER EN LA COLONIA TIERRA NUEVA.",850000,840650
1935,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN DE PARQUE HACIENDA DE LAS TORRES ENTRE CALLES ALAZÁN Y HACIENDA DE LA NORIA EN LA COLONIA HACIENDA DE LAS TORRES.,950000,939550
1936,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,"REHABILITACIÓN PARQUE ""PRADERAS DEL SUR 1"" ENTRE CALLES RAMÓN RAYÓN Y BÚFALO EN LA COLONIA PRADERAS DEL SUR.",750000,741750
1937,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE MISIONES DEL REAL ENTRE CALLES COMPOSITORES Y SANTA BERENICE EN LA COLONIA MISIONES DEL REAL.,650000,642850
1938,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN PARQUE FRAY GARCÍA DE SAN FRANCISCO ETAPA II ENTRE CALLES 8 DE DICIEMBRE Y AÑO 1659 EN LA COLONIA FRAY GARCÍA DE SAN FRANCISCO II ETAPA.,600000,593400
1939,U132,FONDO PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA ESTATAL Y MUNICIPAL,8,CHIHUAHUA,37,JUÁREZ,REHABILITACIÓN DE PARQUE SAN AGUSTÍN ENTRE CALLES MIGUEL HIDALGO Y LÍNEA NUEVA EN EJIDO SAN AGUSTÍN.,1250000,1236250
