Número_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
384,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,13,NACAJUCA,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO ,   GUARNICIONES Y BANQUETAS EN CALLE GUAYABAL  ,   EN EL MUNICIPIO DE NACAJUCA ,   EN EL ESTADO DE TABASCO","$1,049,059.00",0
385,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO ,   GUARNICIONES Y BANQUETAS ,   EN EL ANDADOR BAMBÚ ,   CERRADA LOS LÓPEZ Y CALLE ANTONIO ORTIZ HERNÁNDEZ ,   EN EL MUNICIPIO DE CENTRO ,   EN EL ESTADO DE TABASCO","$3,200,000.00",0
386,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,2,CÁRDENAS,"CONSTRUCCIÓN DE PAVIMENTO HIDRÁULICO ,   GUARNICIONES ,   BANQUETAS ,   DRENAJE Y AGUA POTABLE EN LA CALLE FRONTERA ,   CÁRDENAS ,   TABASCO","$8,162,043.00",0
387,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,90,TINGAMBATO,"CONSTRUCCIÓN DE PAVIMENTO MIXTO EN CALLE PRINCIPAL DE LA LOCALIDAD DE PARANGÜITIRO EN TINGAMBATO ,   MICHOACÁN","$3,230,826.00",0
388,U128,PROYECTOS DE DESARROLLO REGIONAL,29,TLAXCALA,8,CUAPIAXTLA,"CONSTRUCCIÓN DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN EL MUNICIPIO DE CUAPIAXTLA ,   TLAXCALA","$18,800,000.00",0
389,U128,PROYECTOS DE DESARROLLO REGIONAL,19,NUEVO LEÓN,49,SANTIAGO,"CONSTRUCCION DE PLAZA PUBLICA EN CALLE COLIMA COMUNIDAD LOS FIERROS  ,   EN EL MUNICIPIO DE SANTIAGO ,   EN EL ESTADO DE NUEVO LEÓN","$1,000,000.00",0
390,U128,PROYECTOS DE DESARROLLO REGIONAL,32,ZACATECAS,32,MORELOS,"CONSTRUCCION DE PLAZA PUBLICA EN LA LOCALIDAD DE NORIA DE LOS GRINGOS ,   EN EL MUNICIPIO DE MORELOS ,   EN EL ESTADO DE ZACATECAS","$2,500,000.00",0
391,U128,PROYECTOS DE DESARROLLO REGIONAL,25,SINALOA,2,ANGOSTURA,"CONSTRUCCIÓN DE PLAZUELA EN LA COMUNIDAD LEOPPOLDO SÁNCHEZ CELIS (GATO LARA) ,   EN EL MUNICIPIO DE ANGOSTURA ,   EN EL ESTADO DE SINALOA","$1,680,000.00",0
392,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,17,ATEMPAN,"CONSTRUCCIÓN DE POLIDEPORTIVO EN EL BACHILLERATO OCTAVIO PAZ DE TACOPAN ,   ATEMPAN ,   PUEBLA","$2,000,000.00",0
393,U128,PROYECTOS DE DESARROLLO REGIONAL,23,QUINTANA ROO,5,BENITO JUÁREZ,"CONSTRUCCIÓN DE POZOS DE ABSORCIÓN ,   BENITO JUÁREZ ,   QUINTANA ROO 2DA ETAPA","$8,800,000.00",0
394,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,5,CUAUHTÉMOC,"CONSTRUCCIÓN DE PUENTE EN CHIAPA- OCOTILLO ,   EN EL MUNICIPIO DE CUAUHTÉMOC ,   EN EL ESTADO DE COLIMA","$7,000,000.00",0
395,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,3,CALVILLO,"CONSTRUCCIÓN DE PUENTE EN LA COMUNIDAD DE LOS ARCOS ,   CALVILLO ,   AGUASCALIENTES","$2,730,000.00",0
396,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,2,CÁRDENAS,"CONSTRUCCIÓN DE PUENTE MIXTO  "" EL CAPRICHO ""   ,    CAMINO: EJ. CHICOZAPOTE - EL CAPRICHO KM 5+300 ,   UBICADO EN EL MUNICIPIO DE CÁRDENAS ,   TABASCO.","$3,713,703.00",0
397,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,12,MACUSPANA,"CONSTRUCCIÓN DE PUENTE MIXTO EN EL CAMINO BENITO JUÁREZ-AQUILES SERDÁN-EL CONGO KM 4+010 ,  UBICADO EN EL MUNICIPIO DE MACUSPANA ,   TABASCO.","$3,815,488.00",0
398,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,7,EMILIANO ZAPATA,"CONSTRUCCIÓN DE PUENTE MIXTO ,   E.C. (E. ZAPATA - TENOSIQUE KM 21+400) POCVICUC- LA CONCEPCIÓN ,   KM 9+700 ,   UBICADO EN EL MUNICIPIO DE EMILIANO ZAPATA ,   TABASCO","$5,988,488.00",0
399,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,"CONSTRUCCIÓN DE PUENTE SAN PABLO HIDALGO ,   TLALTIZAPÁN DE ZAPATA ,   MORELOS","$19,000,000.00",0
400,U128,PROYECTOS DE DESARROLLO REGIONAL,32,ZACATECAS,32,MORELOS,"CONSTRUCCIÓN DE PUENTE VEHICULAR (COMUNIDAD HACIENDA NUEVA) ,   EN EL MUNICIPIO DE MORELOS ,   EN EL ESTADO DE ZACATECAS","$3,500,000.00",0
401,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,101,TZITZIO,"CONSTRUCCIÓN DE PUENTE VEHICULAR EN EL FRESNO- LA OREJANA ,   EN EL MUNICIPIO DE TZITZIO ,   EN EL ESTADO DE MICHOACÁN","$5,852,000.00",0
402,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,24,HUASCA DE OCAMPO,"CONSTRUCCIÓN DE PUENTE VEHICULAR EN EL MUNICIPIO DE HUASCA DE OCAMPO ,   HIDALGO","$27,903,900.00",0
403,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,19,TEPALCINGO,"CONSTRUCCIÓN DE PUENTE VEHICULAR IGNACIO ZARAGOZA DE LA COMUNIDAD DE HUITCHILA ,   EN EL MUNICIPIO DE TEPALCINGO ,   EN EL ESTADO DE MORELOS","$1,000,000.00",0
404,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,80,SENGUIO,"CONSTRUCCION DE RASTRO MUNICIPAL PRIMERA ETAPA ,   EN EL MUNICIPIO DE SENGUIO ,   EN EL ESTADO DE MICHOACÁN","$1,200,000.00",0
405,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,CONSTRUCCIÓN DE RASTRO TIPO TIF DEL MUNICIPIO DE CENTRO EN EL ESTADO DE TABASCO,"$2,500,000.00",0
406,U128,PROYECTOS DE DESARROLLO REGIONAL,14,JALISCO,78,SAN MIGUEL EL ALTO,"CONSTRUCCIÓN DE RED DE DRENAJE SANITARIO ,   RED DE AGUA POTABLE ,   CONSTRUCCIÓN DE BANQUETAS Y CONSTRUCCION DE CALLE DE CONCRETO ,   EN EL MUNICIPIO DE SAN MIGUEL EL ALTO ,   EN EL ESTADO DE JALISCO","$2,395,000.00",0
407,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,10,CORONEO,"CONSTRUCCIÓN DE SALÓN COMUNITARIO EN LA UNIDAD DEPORTIVA DE CORONEO ,   GUANAJUATO","$1,200,000.00",0
408,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,10,AJALPAN,"CONSTRUCCIÓN DE SALÓN DE USOS MÚLTIPLES EN EL BACHILLERATO  "" LUIS CORDOVA REYES ""  EN LA COMUNIDAD DE ALCOMUNGA EN EL MUNICIPIO DE AJALPAN EN EL ESTADO DE PUEBLA","$1,900,000.00",0
409,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,156,TEHUACÁN,"CONSTRUCCIÓN DE SALÓN DE USOS MULTIPLES EN LA COLONIA VISTA HERMOSA ,   EN EL MUNICIPIO DE TEHUACÁN ,   EN EL ESTADO DE PUEBLA","$1,000,000.00",0
410,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,156,TEHUACÁN,CONSTRUCCIÓN DE SALÓN DE USOS MULTIPLES EN LA LOCALIDAD DE TEHUACÁN EN EL ESTADO DE PUEBLA,"$2,000,000.00",0
411,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,29,SAN DIEGO DE LA UNIÓN,"CONSTRUCCION DE SERVICIO SANITARIO EN TELESECUNDARIA 641 ,   EN LA LOCALIDAD DE PAÑUELAS ,   EN EL MUNICIPIO DE SAN DIEGO DE LA UNIÓN ,   EN EL ESTADO DE GUANAJUATO","$810,000.00",0
412,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,2,CÁRDENAS,"CONSTRUCCIÓN DE SISTEMA DE ALCANTARILLADO SANITARIO Y LÍNEA MADRINA (1RA. ETAPA) DE LAS COLONIAS OBRERA ,   EJIDO BAJÍO 1RA. Y 2DA. EN CÁRDENAS ,   TABASCO","$42,842,707.00",0
413,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,100,NAUPAN,"CONSTRUCCION DE TECHADO DE CANCHA DE USOS MULTIPLES EN PRIMARIA FRANCISCO I. MADERO ,   CLAVE 21DPR2427Z ,   DE LA LOCALIDAD DE ICZOTITLA ,   EN EL MUNICIPIO DE NAUPAN ,   EN EL ESTADO DE PUEBLA","$1,000,000.00",0
414,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,169,TEPEXI DE RODRÍGUEZ,CONSTRUCCIÓN DE TECHADO EN BTIS EN LA LOCALIDAD DE TEPEXI DE RODRÍGUEZ EN EL ESTADO DE PUEBLA,"$5,000,000.00",0
415,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,207,TRES VALLES,"CONSTRUCCION DE TECHADO EN CANCHA DE USOS MÚLTIPLES EN LOCALIDAD LA GUADALUPE ,   EN TRES VALLES ,   VERACRUZ","$600,000.00",0
416,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,207,TRES VALLES,"CONSTRUCCION DE TECHADO EN CANCHA DE USOS MÚLTIPLES EN LOCALIDAD NUEVO MONDONGO EN TRES VALLES ,   VERACRUZ","$600,000.00",0
417,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,207,TRES VALLES,"CONSTRUCCION DE TECHADO EN CANCHA DE USOS MÚLTIPLES EN LOCALIDAD POBLADO TRES ,   EN TRES VALLES ,   VERACRUZ","$600,000.00",0
418,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,48,JUÁREZ,"CONSTRUCCIÓN DE TECHADO EN CANCHA DE USOS MULTIPLES ,   CHICHONAL ,   MUNICIPIO DE JUÁREZ ,   CHIAPAS","$1,400,000.00",0
419,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,88,SUNUAPA,"CONSTRUCCIÓN DE TECHADO EN CANCHA DE USOS MULTIPLES ,   EJIDO SAN PEDRO ,   MUNICIPIO DE SUNUAPA ,   CHIAPAS","$1,400,000.00",0
420,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,62,OSTUACÁN,"CONSTRUCCIÓN DE TECHADO EN CANCHA DE USOS MULTIPLES ,   LOCALIDAD DE ANTONIO LEÓN ,   MUNICIPIO DE OSTUACÁN ,   CHIAPAS","$2,000,000.00",0
421,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,62,OSTUACÁN,"CONSTRUCCIÓN DE TECHADO EN CANCHA DE USOS MULTIPLES ,   LOCALIDAD DE XOCHIMILCO VIEJO ,   MUNICIPIO DE OSTUACÁN ,   CHIAPAS","$2,000,000.00",0
422,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,17,ATEMPAN,"CONSTRUCCION DE TECHADO EN EL JARDIN DE NIÑOS BELISARIO DOMINGUEZ DE LA LOCALIDAD DE TEZHUATEPEC ,   MUNICIPIO DE ATEMPAN ,   PUEBLA","$500,000.00",0
423,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,17,ATEMPAN,"CONSTRUCCIÓN DE TECHADO EN EL PREESCOLAR GUADALUPE VICTORIA DE LA LOCALIDAD DE ATZALAN ,   EN EL MUNICIPIO DE ATEMPAN ,   EN EL ESTADO DE PUEBLA","$526,640.00",0
424,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,17,ATEMPAN,"CONSTRUCCIÓN DE TECHADO EN EL PREESCOLAR NIÑO ARTILLERO DE LA LOCALIDAD DE ATZALAN ,   EN EL MUNICIPIO DE ATEMPAN ,   EN EL ESTADO DE PUEBLA","$320,160.00",0
425,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,17,ATEMPAN,"CONSTRUCCIÓN DE TECHADO EN LA ESCUELA TELESECUNDARIA JUAN ESCUTIA ,   DE LA LOCALIDAD DE ATZALAN ,   MUNICIPIO DE ATEMPAN ,   EN EL ESTADO DE PUEBLA","$1,514,960.00",0
426,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,169,TEPEXI DE RODRÍGUEZ,"CONSTRUCCIÓN DE TECHADO EN LA LOCALIDAD DEL PROGRESO ,   EN EL MUNICIPIO DE TEPEXI DE RODRÍGUEZ ,   EN EL ESTADO DE PUEBLA","$800,000.00",0
427,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,19,ATLIXCO,"CONSTRUCCIÓN DE TECHADO EN LA PLAZA PRINCIPAL DE LA PRESIDENCIA AUXILIAR DE SANTA LUCÍA COSAMALOAPAN ,   ATLIXCO EN EL ESTADO DE PUEBLA","$1,083,766.00",0
428,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,73,HUEHUETLÁN EL CHICO,"CONSTRUCCIÓN DE TECHADO EN PLAZA CIVICA DE LA TELESECUNDARIA  "" ANA MARIA GALLAGA ""  CCT 21ETV0525L EN LA LOCALIDAD DE AYOXUXTLA DE ZAPATA ,   EN EL MUNICIPIO DE HUEHUETLÁN EL CHICO ,   EN EL ESTADO DE PUEBLA","$1,900,000.00",0
429,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,31,EPITACIO HUERTA,"CONSTRUCCIÓN DE TECHADO EN PRIMARIA DE LA LOCALIDAD CAÑADA DE GARCÍA (CUARTEL CAÑADA) DEL MUNICIPIO EPITACIO HUERTA ,   MICHOACÁN","$649,895.00",0
430,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,31,EPITACIO HUERTA,"CONSTRUCCIÓN DE TECHADO EN PRIMARIA DE LA LOCALIDAD DE YEREJE CANTERAS ,   EN EPITACIO HUERTA ,   EN MICHOACÁN","$645,548.00",0
431,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,31,EPITACIO HUERTA,"CONSTRUCCIÓN DE TECHADO EN PRIMARIA DE LA LOCALIDAD SANTA GENOVEVA (CUARTEL DE GUERRERO) EN EPITACIO HUERTA ,   MICHOACÁN","$630,000.00",0
432,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,31,EPITACIO HUERTA,"CONSTRUCCIÓN DE TECHADO EN PRIMARIA DE LA LOCALIDAD YEREJE CABEZAS EN EPITACIO HUERTA ,   MICHOACÁN","$638,989.00",0
433,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,69,GUTIÉRREZ ZAMORA,"CONSTRUCCION DE TECHADO PARA MERCADO EN COLONIA NUEVO RENACIMIENTO 2000 ,   PRIMERA ETAPA EN EL MUNICIPIO DE GUTIÉRREZ ZAMORA ,   VERACRUZ","$1,472,651.00",0
434,U128,PROYECTOS DE DESARROLLO REGIONAL,30,VERACRUZ,69,GUTIÉRREZ ZAMORA,"CONSTRUCCION DE TECHADO PARA MERCADO RURAL EN COMUNIDAD ANCLON Y ARENAL ,   PRIMERA ETAPA EN EL MUNICIPIO DE GUTIÉRREZ ZAMORA ,   VERACRUZ","$1,231,458.00",0
435,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,16,LA CRUZ,"CONSTRUCCIÓN DE TECHADO TIPO DOMO EN ESCUELA PRIMARIA ROTARIA CUAUHTÉMOC ,   EN EL MUNICIPIO DE LA CRUZ ,   EN EL ESTADO DE CHIHUAHUA","$1,006,248.00",0
436,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,102,TUXTLA CHICO,"CONSTRUCCIÓN DE TECHADOS  ,   EN EL MUNICIPIO DE TUXTLA CHICO ,   EN EL ESTADO DE CHIAPAS","$2,900,000.00",0
437,U128,PROYECTOS DE DESARROLLO REGIONAL,22,QUERÉTARO,18,TOLIMÁN,"CONSTRUCCIÓN DE TECHUMBRE DE CANCHA DE USOS MÚLTIPLES EN BARRIO SAN RAMÓN SAN PABLO ,   TOLIMÁN ,   EN QUERÉTARO","$860,000.00",0
438,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,2,ALDAMA,"CONSTRUCCIÓN DE TECHUMBRE DE EN ESCUELA PRIMARIA RUR. FED. EMILIANO ZAPATA DEL EJ. EL LUCERO ,   EN EL MUNICIPIO DE ALDAMA ,   EN EL ESTADO DE TAMAULIPAS","$1,443,003.00",0
439,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,16,COENEO,"CONSTRUCCIÓN DE TECHUMBRE DE LA ESCUELA PRIMARIA DEL RODEO ,   COENEO ,   MICHOACÁN","$1,029,000.00",0
440,U128,PROYECTOS DE DESARROLLO REGIONAL,21,PUEBLA,75,HUEYAPAN,"CONSTRUCCIÓN DE TECHUMBRE DE LA ESCUELA TELESECUNDARIA  "" JOSEFA ORTÍZ DE DOMÍNGUEZ ""  EN LA LOCALIDAD DE PASO REAL ,   PERTENECIENTE AL MUNICIPIO DE HUEYAPAN ,   PUEBLA","$1,800,000.00",0
441,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,33,SAN LUIS DE LA PAZ,"CONSTRUCCION DE TECHUMBRE EN  "" ESCUELA MEDIA SUPERIOR UG ""  PLANTEL SAN LUIS DE LA PAZ EN EL ESTADO DE GUANAJUATO","$2,000,000.00",0
442,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,"CONSTRUCCION DE TECHUMBRE EN AREA CIVICA DE ESCUELA PRIMARIA RURAL FRANCISCO I MADERO COL. PUEBLO NUEVO ,   TLALTIZAPÁN ,   MORELOS.","$2,512,049.00",0
443,U128,PROYECTOS DE DESARROLLO REGIONAL,31,YUCATÁN,2,ACANCEH,"CONSTRUCCIÓN DE TECHUMBRE EN ÁREA DE IMPARTICIÓN DE EDUCACIÓN FÍSICA EN LA ESCUELA PRIMARIA JOSÉ C. PENICHE FAJARDO ,   EN EL MUNICIPIO DE ACANCEH ,   EN EL ESTADO DE YUCATÁN","$1,795,000.00",0
444,U128,PROYECTOS DE DESARROLLO REGIONAL,31,YUCATÁN,2,ACANCEH,"CONSTRUCCIÓN DE TECHUMBRE EN ÁREA DE IMPARTICIÓN DE EDUCACIÓN FÍSICA EN LA ESCUELA PRIMARIA JULIAN CARRILLO ,   EN EL MUNICIPIO DE ACANCEH ,   EN EL ESTADO DE YUCATÁN","$1,824,632.00",0
445,U128,PROYECTOS DE DESARROLLO REGIONAL,31,YUCATÁN,2,ACANCEH,"CONSTRUCCIÓN DE TECHUMBRE EN ÁREA DE IMPARTICIÓN DE EDUCACIÓN FÍSICA EN LA ESCUELA PRIMARIA PRIMITIVO RUBIO AVILA  ,   EN EL MUNICIPIO DE ACANCEH ,   EN EL ESTADO DE YUCATÁN","$1,800,000.00",0
446,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,7,EMILIANO ZAPATA,CONSTRUCCIÓN DE TECHUMBRE EN CANCHA DE FUTBOL RÁPIDO DE LA COLONIA EL CAMPANARIO DE LA CIUDAD DE EMILIANO ZAPATA (INCLUYE OBRAS COMPLEMENTARIAS) EN EL ESTADO DE TABASCO,"$2,500,000.00",0
447,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,29,SAN DIEGO DE LA UNIÓN,"CONSTRUCCION DE TECHUMBRE EN CANCHA DE USOS MULTIPLES DE LA PRIMARIA  "" 16 DE SEPTIEMBRE ""   ,    EN LA LOCVALIDAD DEL ROSARITO ,   EN EL MUNICIPIO DE SAN DIEGO DE LA UNIÓN ,   EN EL ESTADO DE GUANAJUATO","$1,500,000.00",0
448,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,54,SAN SALVADOR,"CONSTRUCCION DE TECHUMBRE EN CANCHA DE USOS MULTIPLES EN ESCUELA PRIMARIA  "" LEANDRO VALLE ""   ,   EN EL MUNICIPIO DE SAN SALVADOR ,   EN EL ESTADO DE HIDALGO","$1,391,762.00",0
449,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,4,AYALA,"CONSTRUCCIÓN DE TECHUMBRE EN CANCHA DE USOS MULTIPLES EN LA ESC. PRIM. ARTURO PENICHE ,   LOC OLINTEPEC ,   EN EL MUNICIPIO DE AYALA ,   EN EL ESTADO DE MORELOS","$1,500,000.00",0
450,U128,PROYECTOS DE DESARROLLO REGIONAL,13,HIDALGO,60,TENANGO DE DORIA,"CONSTRUCCIÓN DE TECHUMBRE EN CANCHA DE USOS MÚLTIPLES EN LA ESCUELA TELESECUNDARIA NO. 755  "" EL CASIU ""   ,    EN EL MUNICIPIO DE TENANGO DE DORIA ,   EN EL ESTADO DE HIDALGO","$866,319.00",0
451,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,18,TEMIXCO,"CONSTRUCCIÓN DE TECHUMBRE EN CANCHA DE USOS MÚLTIPLES PRIMARIA NICOLAS BRAVO ,   TEMIXCO ,   MORELOS.","$2,600,000.00",0
452,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,6,ATARJEA,"CONSTRUCCION DE TECHUMBRE EN CANCHA DE USOS MULTIPLES ,   EN LA LOCALIDAD DEL TORO ,   EN EL MUNICIPIO DE ATARJEA ,   EN EL ESTADO DE GUANAJUATO","$1,800,000.00",0
453,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"CONSTRUCCIÓN DE TECHUMBRE EN CANCHAS DE USOS MÚLTIPLES EN LA ESCUELA SECUNDARIA TÉCNICA # 49 ,   EN EL MUNICIPIO DE CENTRO ,   TABASCO","$1,803,238.00",0
454,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,103,VENUSTIANO CARRANZA,"CONSTRUCCIÓN DE TECHUMBRE EN EL COLEGIO DE BACHILLERES DE SAN PEDRO CARHO ,   CABECERA MUNICIPAL VENUSTIANO CARRANZA ,   MICHOACÁN","$500,000.00",0
455,U128,PROYECTOS DE DESARROLLO REGIONAL,1,AGUASCALIENTES,7,RINCÓN DE ROMOS,"CONSTRUCCIÓN DE TECHUMBRE EN EL MUNICIPIO RINCÓN DE ROMOS ,   EN EL ESTADO DE AGUASCALIENTES","$850,000.00",0
456,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,50,MARAVATÍO,"CONSTRUCCIÓN DE TECHUMBRE EN EL PATIO CÍVICO DEL JARDÍN DE NIÑOS FERNANDO MONTEZ DE OCA EN LA LOCALIDAD DEL EJIDO SAN MIGUEL EL ALTO ,   MARAVATÍO ,   MICHOACÁN","$579,878.00",0
457,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA BERTHA ELIA GONZALEZ FLORES ,   EN EL MUNICIPIO DE RÍO BRAVO ,   EN EL ESTADO DE TAMAULIPAS","$566,153.00",0
458,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA BERTHA VON GLUMER ,   EN EL MUNICIPIO DE RÍO BRAVO ,   EN EL ESTADO DE TAMAULIPAS","$566,153.00",0
459,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA CAM NUEVO PROGRESO ,   EN EL MUNICIPIO DE RÍO BRAVO ,   EN EL ESTADO DE TAMAULIPAS","$566,153.00",0
460,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA CAM RÍO BRAVO ,   EN TAMAULIPAS","$566,153.00",0
461,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA FRANCISCO T. TREVIÑO ,   EN EL MUNICIPIO DE RÍO BRAVO ,   EN EL ESTADO DE TAMAULIPAS","$566,153.00",0
462,U128,PROYECTOS DE DESARROLLO REGIONAL,28,TAMAULIPAS,33,RÍO BRAVO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA JUSTO SIERRA ,   EN EL MUNICIPIO DE RÍO BRAVO ,   EN EL ESTADO DE TAMAULIPAS","$566,153.00",0
463,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,22,CHARO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA ERÉNDIRA ,   EN EL MUNICIPIO DE CHARO ,   EN EL ESTADO DE MICHOACÁN","$1,014,286.00",0
464,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,2,ATLATLAHUCAN,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA FEDERAL NARCISO MENDOZA ,   LOC COLONIA SAN FRANCISCO ,   ATLATLAHUCAN ,   MORELOS.","$1,375,478.00",0
465,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,22,CHARO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA FRANCISCO I. MADERO ,   EN EL MUNICIPIO DE CHARO ,   EN EL ESTADO DE MICHOACÁN","$1,103,888.00",0
466,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,22,CHARO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA JOSÉ MARIA VASCONCELOS ,   EN EL MUNICIPIO DE CHARO ,   EN EL ESTADO DE MICHOACÁN","$1,049,483.00",0
467,U128,PROYECTOS DE DESARROLLO REGIONAL,27,TABASCO,4,CENTRO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA PROFESOR RAFAEL RAMÍREZ ,   EN RA. ACACHAPAN Y COLMENA 2DA SECCIÓN ,   MUNICIPIO DE CENTRO ,   TABASCO","$1,200,000.00",0
468,U128,PROYECTOS DE DESARROLLO REGIONAL,11,GUANAJUATO,18,JARAL DEL PROGRESO,"CONSTRUCCION DE TECHUMBRE EN ESCUELA PRIMARIA "" GREGORIO TORRES QUINTERO ""   ,    EN EL MUNICIPIO DE JARAL DE PROGRESO ,   EN EL MUNICIPIO DE JARAL DEL PROGRESO ,   EN EL ESTADO DE GUANAJUATO","$1,500,000.00",0
469,U128,PROYECTOS DE DESARROLLO REGIONAL,16,MICHOACÁN,22,CHARO,"CONSTRUCCIÓN DE TECHUMBRE EN ESCUELA PRIMARIA ,   LOCALIDAD EL PALMAR ,   EN EL MUNICIPIO DE CHARO ,   EN EL ESTADO DE MICHOACÁN","$1,082,564.00",0
