key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'11096270038,Rizo de Oro-La Concordia 2 Puentes,9,Centro SCT Chiapas,7,16,-93,47,844077463,2017,,104094189
'11096270040,"Nuevo Huixtán - Nuevo Momón, Tr: Bélgica - Nuevo Momón",9,Centro SCT Chiapas,7,16,-92,0,133967089,2017,,0
'11096270043,"Nuevo Huixtán - Nuevo Momón, Tr: Nuevo Huixtán - Bélgica",9,Centro SCT Chiapas,7,16,-91,0,173040819,2017,,0
'11096270045,"San Quintín - Rómulo Calzada, Tr Santa Martha Corozal - Rómulo Calzada",9,Centro SCT Chiapas,7,17,-91,2,149844672,2017,,2239424
'11096270051,Pomposo Castellanos - Jorge de la Vega.,9,Centro SCT Chiapas,7,17,-94,0,168398745,2017,,0
'11096270053,Chapingo-Ejido Morelos,9,Centro SCT Chiapas,7,15,-92,58,53092373,2017,,0
'11096270057,San Isidro - Isla San José.,9,Centro SCT Chiapas,7,16,-93,20,78131025,2017,,23087
'11096280001,CHIHUAHUA  PARRAL Tramo: Est. Palomas - San Francisco de Satevó km 0+000 al 48+500,9,Centro SCT Chihuahua,8,28,-106,72,697315073,2017,,11424696
'11096280004,"Samachique  - Batopilas, Tr: del km 23+064 al km 50+464",9,Centro SCT Chihuahua,8,27,-108,90,903037406,2017,,0
'11096300004,Carretera Durango-Gómez PalacioTramo: Cuencamé-Gómez Palacio del Km. 218+000 al Km. 233+000,9,Centro SCT Durango,10,26,-104,41,390009906,2017,,66280894
'11096300006,"Durango-Guanasevi, Tr: J.Guadalupe Aguilera-Sgo. Papasquiaro, Km. 97+000 - 107+000",9,Centro SCT Durango,10,25,-105,87,313522814,2017,,41051148
'11096300013,Lázaro Cárdenas - Dieciséis de Septiembre.,9,Centro SCT Durango,10,24,-105,34,99234880,2017,,0
'11096300014,Tepehuanes  El Tarahumar,9,Centro SCT Durango,10,25,-106,14,184204743,2017,,0
'11096310008,Carretera San Diego de la Unión-San Felipe.,9,Centro SCT Guanajuato,11,21,-101,31,478507600,2018,,0
'11096310010,Cuarto Cinturón Vial de Irapuato,9,Centro SCT Guanajuato,11,21,-101,16,827434798,2017,,11003
'11096310011,Modernización SDU-E.C. San Luis de la Paz-Dolores Hidalgo.,9,Centro SCT Guanajuato,11,21,-101,93,518811607,2017,,7998841
'11096310013,Modernización Doctor Mora-Carr. Fed. 57,9,Centro SCT Guanajuato,11,21,-100,82,316890991,2017,,15988356
'11096310022,Construcción de Puente en la Intersección Blvd. Adolfo López Mateos - Av. 2 de Abril.,9,Centro SCT Guanajuato,11,21,-101,100,410967257,2015,,0
'11096310025,Pénjamo-Tierras Negras,9,Centro SCT Guanajuato,11,20,-102,32,54515048,2017,,0
'11096310027,Aldama - Cañada de la Muerte - El Encino,9,Centro SCT Guanajuato,11,21,-101,51,38696077,2017,,0
'11096320002,Pilcaya - Piedras Negras,9,Centro SCT Guerrero,12,1,11,12,47245292,2017,,80000
'11096320008,Cruz Grande - Pico del Monte.,9,Centro SCT Guerrero,12,18,-99,76,114953361,2017,,13267159
'11096320009,Taxco - Puerto Obscuro - Ixcapuzalco.,9,Centro SCT Guerrero,12,19,-100,5,191347938,2017,,244242
'11096320012,Cochoapa - Linda Vista - E.C. Tlapa de Comonfort - Alcozauca de Guerrero.,9,Centro SCT Guerrero,12,17,-98,30,291502456,2017,,12720909
'11096320015,Ziltala   La Esperanza - Apango.,9,Centro SCT Guerrero,12,18,-99,45,198257056,2017,,12728701
'11096330002,Atotonilco-Zacualtipán. Tramo: Atotonilco-Cerro Colorado.,9,Centro SCT Hidalgo,13,20,-99,73,1226011082,2017,,163089808
'11096330004,Valle Azul: San Andrés Orizabita -Espino - Cerritos - Nequeteje.,9,Centro SCT Hidalgo,13,21,-99,50,45846513,2017,,0
'11096330005,López Flores - Lopez Flores 2da. Sección.,9,Centro SCT Hidalgo,13,21,-99,100,16813501,2017,,0
'11096330021,Boulevard Las Torres,9,Centro SCT Hidalgo,13,20,-99,94,197066853,2017,,6682731
'11096340001,"Carretera 15 Jiquilpan - Guadalajara, Tramo: Tizapán El Alto - Jocotepec.",9,Centro SCT Jalisco,14,20,-103,55,730365685,2017,,42168098
'11096340005,El Tuito-Melaque,9,Centro SCT Jalisco,14,20,-105,51,3632666843,2017,,289127109
'11096340006,Autopista Jala-Compostela-Bahía de Banderas-Puerto Vallarta,9,Centro SCT Jalisco,14,21,-104,0,15363078345,2017,,0
'11096340009,San Ignacio Cerro Gordo - San José de Gracia,9,Centro SCT Jalisco,14,21,-103,100,48227532,2017,,5055943
'11096340013,Acatlán-Ciudad Guzmán Tramo: Acatlán - Crucero a Tapalpa,9,Centro SCT Jalisco,14,20,-104,41,635938268,2017,,36073249
'11096340016,Magdalena-Etzatlán.,9,Centro SCT Jalisco,14,21,-104,83,127854913,2017,,3478115
'11096360005,Los Hoyos - ECF México No 120,9,Centro SCT Michoacán,16,19,-102,34,95103613,2017,,3429119
'11096360008,Maruata - Caleta de Campos.,9,Centro SCT Michoacán,16,18,-103,0,1925759148,2017,,0
'11096360009,Libramiento Sur de Morelia.,9,Centro SCT Michoacán,16,20,-101,48,1439127186,2017,,322819306
'11096360016,Zináparo - Angamacutiro,9,Centro SCT Michoacán,16,20,-102,18,183584526,2018,,0
'11096360017,Tacámbaro  Opopeo,9,Centro SCT Michoacán,16,19,-101,100,59854569,2018,,0
'11096360019,E.C. (Briseñas - Sahuayo) - E.C. (Pajacuaran - San  Gregorio),9,Centro SCT Michoacán,16,20,-103,55,34732208,2017,,0
'11096360028,San Isidro-Punta del Agua-Incluye ramal a Felipe Carrillo Puerto.,9,Centro SCT Michoacán,16,19,-103,24,170750648,2017,,0
'11096370002,Libramiento Norponiente de Cuernavaca.,9,Centro SCT Morelos,17,20,-103,4,6930627535,2017,,34925078
'11096370005,Carretera Tepalcingo-Axochiapan,9,Centro SCT Morelos,17,19,-99,41,175713693,2017,,0
'11096390003,Ampliación de la carretera Montemorelos-General Terán.,9,Centro SCT Nuevo León,19,25,-100,65,263513756,2017,,12076790
'11096390009,Prolongación Av. Ignacio Morones Prieto,9,Centro SCT Nuevo León,19,26,-100,50,678403744,2017,,68528913
'11096400006,San Felipe Ixtapa - San Agustín Tlacotepec.,9,Centro SCT Oaxaca,20,17,-98,40,144431933,2017,,0
'11096400009,Santa Maria Yolotepec - Santiago Yosondua.,9,Centro SCT Oaxaca,20,17,-98,80,78125585,2017,,1632061
'11096400010,Km.168 Carr. (Tuxtepec - Oaxaca) - San Miguel del Río - Sta. Catarina Ixtepeji - El Cerezal.,9,Centro SCT Oaxaca,20,17,-97,44,126526683,2017,,260261
'11096400014,Modernización a nivel de pavimento del camino Santa María Guienagati-Peña Blanca.,9,Centro SCT Oaxaca,20,17,-95,27,178163376,2017,,49203
'11096400015,Concepción Buenavista - San Antonio Abad - San Miguel Astatla,9,Centro SCT Oaxaca,20,18,-97,43,89183322,2017,,0
'11096400016,"Sta. Isabel de la Reforma - Stgo. Ixcuintepec, Tr: del Km 0+000 al Km 4+400.",9,Centro SCT Oaxaca,20,17,-95,89,24808721,2017,,0
'11096400025,Villa Tejúpam de la Unión - San Cristóbal Suchixtlahuaca,9,Centro SCT Oaxaca,20,18,-97,97,74426161,2017,,0
'11096400029,Santiago Cuixtla - Santos Reyes Nopala- San Juan Lachao.,9,Centro SCT Oaxaca,20,16,-97,21,105437062,2017,,0
'11096400040,E.C. (Huajuapan  Tehuacan) - Santa Catarina Zapoquila  Membrillos,9,Centro SCT Oaxaca,20,18,-98,26,123919552,2017,,0
'11096410019,Santa Cecilia Clavijero - Colonia Miguel Hidalgo,9,Centro SCT Puebla,21,18,-98,7,109406459,2017,,0
'11096420005,E.C. (Amealco  Santiago Mexquititlán) San Ildefonso Tultepec.,9,Centro SCT Querétaro,22,20,-100,100,109158370,2017,,0
'11096420007,EL COLORADO - HIGUERILLASTramo: BERNAL - HIGUERILLAS,9,Centro SCT Querétaro,22,21,-100,69,1205072014,2017,,216550122
'11096430003,Lázaro Cárdenas-Polyuc-Dziuche (Ruta Corta a Mérida incluye entradas y libramientos),9,Centro SCT Quintana Roo,23,19,-88,63,1830764677,2017,,97511431
'11096440001,El Herrero - La Luz,9,Centro SCT San Luis Potosí,24,24,-101,89,38730533,2017,,0
'11096440002,Alaquines - Nueva Reforma,9,Centro SCT San Luis Potosí,24,22,-100,84,68369389,2017,,0
'11096440003,Boulevard San Luis-Carr. 57 (San Luis Potosí-Querétaro),9,Centro SCT San Luis Potosí,24,22,-101,25,636582677,2017,,63954753
'11096440015,La Esperanza - Santa Elena,9,Centro SCT San Luis Potosí,24,22,-99,98,34124395,2017,,1034695
'11096440021,Camino: El Organo - Arroyo Seco,9,Centro SCT San Luis Potosí,24,22,-100,56,69950248,2017,,0
'11096450008,Circuito Exterior de Culiacán  Tramo: Ent. Autopista Benito Ju+arez - Ent. Carr. Fed. MEX-015,9,Centro SCT Sinaloa,25,25,-107,0,1133895631,2017,,0
'11096450009,El Fuerte-Álamos,9,Centro SCT Sinaloa,25,26,-109,0,1925759149,2017,,0
'11096450014,E.C. (Int. México 15- San José de la Brecha) - Playa Buena Vista.,9,Centro SCT Sinaloa,25,25,-108,28,54502445,2017,,115943
'11096450015,Puente El Quelite  Mármol,9,Centro SCT Sinaloa,25,23,-107,100,59540930,2017,,2162000
'11096460001,"Modernización y ampliación carretera MEX 002, Tramo Cananea - Agua Prieta",9,Centro SCT Sonora,26,31,-110,80,1304430787,2017,,4894144
'11096460006,Libramiento Oriente Nogales,9,Centro SCT Sonora,26,31,-111,97,574795723,2017,,1068550
'11096460012,"Carretera MEX-002 Ímuris-Agua Prieta, Tramo: Ímuris-Cananea",9,Centro SCT Sonora,26,31,-111,37,2824446751,2017,,9532032
'11096460013,"Modernización de la Carretera Federal MEX 002 Janos - Agua Prieta, del km 78+000 al km 160+000",9,Centro SCT Sonora,26,31,-109,39,1194250224,2017,,107663997
'11096460016,Villa Guadalupe - Aeropuerto. Tr. Km. 58+400 - Aeropuerto,9,Centro SCT Sonora,26,31,-113,3,158775807,2017,,0
'11096470004,"Jalpa de Méndez -Cunduacan, Tr: Jalpa de Méndez - Vía Corta Cunduacan del km 0+000 al km 15+000.",9,Centro SCT Tabasco,27,18,-93,89,285300277,2017,,0
'11096480003,LIBRAMIENTO MEX II,9,Centro SCT Tamaulipas,28,27,-100,75,774545234,2017,,0
'11096480005,Cd. Victoria - Lím. Edos. N.L.,9,Centro SCT Tamaulipas,28,24,-99,22,2114799139,2017,,55215649
'11096480008,Santa Ana de Nahola-Montevideo,9,Centro SCT Tamaulipas,28,23,-100,100,214136744,2017,,249872
'11096490002,Libramiento de Calpulalpan.,9,Centro SCT Tlaxcala,29,20,-99,0,1166350605,2017,,708005
'11096490009,Mazaquiáhuac Graciano Sánchez y Ramal a Santiago Tetlapayac.,9,Centro SCT Tlaxcala,29,20,-98,45,103266299,2017,,651489
'11096490024,Modernización del camino Tenexyecac - Oztotlapango-San Marcos Jilotepec y Ramal a Tenancingo,9,Centro SCT Tlaxcala,29,19,-98,63,89082742,2017,,13041312
'11096500005,"Tepetates  Llanillo, Km. 0+000 - 10+000",9,Centro SCT Veracruz,30,20,-97,95,40896971,2017,,0
'11096500006,Xico-Pocitos,9,Centro SCT Veracruz,30,19,-97,90,70927634,2018,,364300
'11096500009,E.C. (Jilotepec - Acatlán) - Buenavista.,9,Centro SCT Veracruz,30,20,-97,100,39655789,2017,,0
'11096500018,Ozuluama-Tampico,9,Centro SCT Veracruz,35,0,0,32,1757485443,2017,,74659424
'11096510001,Xcan - Chan Tres Reyes - Tixcancal.,9,Centro SCT Yucatán,31,21,-88,67,157505226,2017,,0
'11096510002,Tunkás-Cenotillo,9,Centro SCT Yucatán,31,21,-89,97,91952074,2017,,9628670
'11096520003,Fresnillo-Valparaiso,9,Centro SCT Zacatecas,32,23,-103,70,1275303531,2017,,84909278
'11096520026,Juancho Rey - El Venado.,9,Centro SCT Zacatecas,32,23,-103,19,89194352,2017,,0
'1109A000003,Proyecto de ampliación del edificio para la segunda fase del Laboratorio de Ingeniería de Puertos y Costas,9,Instituto Mexicano del Transporte,22,21,-100,96,277698508,2017,,48729086
'1109J2V0001,Dragado de Mantenimiento,9,"Administración Portuaria Integral de Puerto Vallarta, S.A. de C.V.",14,0,0,51,40325430,2017,,7657068
'1109J2Z0002,Urbanización  de la Zona de Actividades Logísticas.,9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,28,-111,88,174739101,2017,,37242465
'1109J3E0008,Nueva aduana del Puerto de Veracruz,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19,-96,31,1155455487,2017,,57976795
'1109J3E0011,Centro de Atención Logística al Transporte.,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19,-96,86,293675861,2017,,29771698
'1109J3E0012,Distribuidor Vial JT en el Nuevo Acceso a la Zona Portuaria.,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19,-96,51,248101970,2017,,0
'1109J3G0005,Construcción de un muelle de usos múltiples.,9,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V.",20,16,-95,65,372099977,2017,,446976
'1112M7K0003,Construcción de la Unidad de Hospitalización Celaya 2014-2017,12,"Centros de Integración Juvenil, A.C.",11,20,-101,0,23568284,2017,,0
'1112M7K0004,Construcción de la Unidad de Hospitalización Chihuahua 2014-2017,12,"Centros de Integración Juvenil, A.C.",8,29,-106,0,23568284,2017,,0
'1112NCG0001,"Construcción de la Unidad de Radio Oncología en el INNSZ 2011 -2017.- con recursos del Fondo de Protección Contra Gastos Catastróficos, del Fideicomiso del Sistema de Protección Social en Salud y recursos fiscales y propios.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,19,-99,89,280287216,2017,,1868621
'1112NCZ0004,Fortalecimiento y Readecuación de la Infraestructura física del Instituto Nacional de Pediatría. 2018,12,Instituto Nacional de Pediatría,9,0,0,0,139480927,2017,,0
'1112V000001,"Reforzamiento y rehabilitación de espacios para la SEDE permanente de la Comisión Nacional de Bioética, 2011-2018",12,Comisión Nacional de Bioética,9,19,-99,63,127766938,2017,,0
'11132160007,"Construcción de un Hospital General Naval de Segundo Nivel, en el Distrito Federal.",13,Dirección General de Servicios,9,19,-99,95,3516010403,2017,,1008620024
'1116B000008,"Proyecto de Encauzamiento de La Barranca Salada, Municipio de Puente de Ixtla, Mor.",16,Comisión Nacional del Agua,17,19,-99,50,121495470,2017,,0
'1116B000048,"Construcción del Centro Regional Atención de Emergencias, Organismo de Cuenca Península de Baja California, sede: Mexicali, B. C",16,Comisión Nacional del Agua,2,33,-115,56,30312818,2017,,0
'1116B000052,"Obras de Proteccion para la Cuenca Pitahayas en Pachuca de Soto, Estado de Hidalgo.",16,Comisión Nacional del Agua,13,20,-99,29,528952591,2017,,0
'1116B000195,"Atender la emergencia en 3 municipios  del estado de Veracruz de Ignacio de la Llave, para minimizar riesgos de inundación en localidades de la cuenca del río Cazones.",16,Comisión Nacional del Agua,30,21,-97,38,436505406,2017,,0
'1116B000203,"Atender la emergencia en  127 municipios, 32  del estado de Veracruz de Ignacio de la Llave y 95 del Estado de Oaxaca, para minimizar riesgos de inundación en localidades de la cuenca del río Papaloapan.",16,Comisión Nacional del Agua,35,0,0,6,6419197160,2017,,26481
'1116RHQ0006,Proyecto de construcción en Gerencias Estatales de reciente creación de la CONAFOR.,16,Comisión Nacional Forestal,35,0,0,100,18434008,2017,,4780702
'1118T4I0002,Adquisición y equipamiento de vehículos de contraincendio y maniobras,52,Pemex Corporativo,9,0,0,79,42564267,2017,,0
'1118T4I0007,"Ampliación centro de desarrollo infantil en Poza Rica, Ver.",52,Pemex Corporativo,30,21,-97,4,35835463,2017,,0
'1118T4I0016,"Construcción de un Centro de Desarrollo Infantil en Agua Dulce, Veracruz",52,Pemex Corporativo,30,18,-94,7,100449156,2017,,0
'1118T4I0019,"Reconstrucción de la Escuela Art. 123 Mi Patria es Primero en Macuspana, Tabasco.",52,Pemex Corporativo,27,18,-92,1,64717151,2017,,0
'1118T4L0001,Proyecto de Mantenimiento de la Región Marina Noreste 2da. Etapa,52,Pemex Exploración y Producción,4,0,0,84,424068055,2017,,0
'1118T4L0002,Proyecto de Exploración Campeche Oriente,52,Pemex Exploración y Producción,35,0,0,52,36860710299,2017,,139475065
'1118T4L0003,Proyecto de Exploración Comalcalco,52,Pemex Exploración y Producción,35,0,0,46,37597835945,2017,,2655024690
'1118T4L0004,Proyecto desarrollo de mecanismos para eficientar la función de la Subdirección de Administración y Finanzas.,52,Pemex Exploración y Producción,9,0,0,96,27178227,2017,,86
'1118T4L0005,Proyecto de Adquisiciones para la Subdirección de Administración y Finanzas,52,Pemex Exploración y Producción,9,0,0,17,34807161,2017,,0
'1118T4L0006,Proyecto de adquisición de 2 plataformas autoelevables,52,Pemex Perforación y Servicios,35,0,0,40,8889401418,2017,,793811066
'1118T4M0003,Infraestructura para incrementar la capacidad de transporte de los Sistemas de Distribución y Almacenamiento Pajaritos - Minatitlán - Salina Cruz,52,Pemex Logística,35,0,0,100,1112724786,2017,,60622460
'1118T4M0013,Seguiridad Industrial Obras GAR Norte,52,Pemex Logística,35,0,0,25,87334747,2017,,124064
'1118T4M0020,Uso eficiente de la energía en la  Refinería Ing. Antonio Dovalí Jaime,52,Pemex Transformación Industrial,20,16,-95,51,719736517,2017,,0
'1118T4M0021,Construcción de ramal Charco Blanco-Querétaro  de los poliductos Tula-Salamanca,52,Pemex Logística,22,20,-100,15,293236068,2017,,704505
'1118T4M0025,Proyecto Integral Ambiental Refinería Madero,52,Pemex Transformación Industrial,28,0,0,16,183354856,2017,,0
'1118T4M0030,Uso eficiente de la energía en la Refinería Gral. Lázaro Cárdenas,52,Pemex Transformación Industrial,30,18,-95,11,405733761,2017,,0
'1118T4M0032,Mantenimiento de Terminales de Almacenamiento y Reparto GAR Norte,52,Pemex Logística,19,0,0,38,601060563,2017,,3681780
'1118T4M0041,Mantenimiento Estratégico GAR Centro,52,Pemex Logística,22,0,0,84,749065897,2017,,1323798
'1118T4M0042,Seguiridad Fisica Obras GAR Norte,52,Pemex Logística,35,0,0,85,109723828,2017,,319208
'1118T4N0001,Proyecto integral de confiabilidad eléctrica de los CPGs,52,Pemex Transformación Industrial,35,0,0,86,1020459625,2017,,16752221
'1118T4N0004,Cruzamientos direccionados de ductos en ríos de la zona sur,52,Pemex Logística,35,0,0,74,1040986102,2017,,30400745
'1118T4N0006,"Mantenimiento integral de los sistemas de ductos para etano, petroquímicos básicos y petroquímicos secundarios",52,Pemex Logística,35,0,0,80,823928479,2017,,390062924
'1118T4N0009,Acondicionamiento del sistema de desfogues en el CPG Cactus,52,Pemex Transformación Industrial,7,0,0,71,495273455,2017,,147017492
'1118T4O0004,Infraestructura y equipamiento de Seguridad Física en el Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,14,112023328,2017,,0
'1118T4O0007,Mantenimiento de la capacidad de producción de la planta de etileno del Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,62,690872366,2017,,0
'1118T4O0008,Mantenimiento de la capacidad de producción de la planta VI de Amoniaco del Complejo Petroquímico Cosoleacaque,52,Pemex Fertilizantes,30,0,0,61,844464704,2017,,0
'1118T4O0013,Modernización del Sistema de Red Contraincendio del Complejo Petroquimico Cangrejera,52,Pemex Etileno,30,18,-94,22,779547304,2017,,67957647
'1118T4O0015,Mantenimiento de la capacidad de producción de la planta swing del Complejo Petroquímico Morelos,52,Pemex Etileno,30,0,0,96,176133602,2017,,0
'1118T4O0016,Sostenimiento de la Capacidad de Producción de las Instalaciones del Sector Preparadoras de Carga II en el Complejo Petroquímico Cangrejera,52,Pemex Transformación Industrial,30,0,0,33,427693340,2017,,736641
'1118TOQ0036,"Construcción de Líneas de Transmisión y Subestaciones de las Áreas  Occidental, Oriental  y Peninsular",53,CFE Consolidado,35,0,0,95,297995268,2017,,77750145
'1118TOQ0038,Construcción de líneas de transmisión y subestaciones Baja - Interconectado Norte,53,CFE Consolidado,35,0,0,82,254671678,2017,,64453236
'1118TOQ0041,"Instalación de transformadores en las SEs Moctezuma  y Macuspana II, ampliación de la SE Apatzingan y construcción de la LT Silao Pot. entq. León IV-Irapuato II",53,CFE Consolidado,35,0,0,68,420648384,2017,,151126115
